from_node_id,to_node_id,day_no,starting_time_in_min,ending_time_in_min,travel_time_in_min
3705,3711,0,1035,1050,0.17
3705,3711,0,1065,1080,0.16
3705,3711,0,1140,1155,0.16
3711,3834,0,975,990,0.17
3729,3670,0,1035,1050,0.27
3729,3670,0,1050,1065,0.27
3729,3670,0,1065,1080,0.27
3729,3670,0,1110,1125,0.27
3738,3740,0,975,990,0.19
3738,3740,0,990,1005,0.20
3738,3740,0,1020,1035,0.18
3738,3740,0,1035,1050,0.18
3738,3740,0,1050,1065,0.19
3738,3740,0,1065,1080,0.18
3738,3740,0,1095,1110,0.18
3738,3740,0,1110,1125,0.19
3738,3740,0,1125,1140,0.18
3738,3740,0,1140,1155,0.19
3740,3653,0,975,990,0.37
3740,3653,0,990,1005,0.39
3740,3653,0,1005,1020,0.37
3740,3653,0,1020,1035,0.40
3740,3653,0,1035,1050,0.41
3740,3653,0,1050,1065,0.39
3740,3653,0,1065,1080,0.57
3740,3653,0,1080,1095,0.40
3740,3653,0,1095,1110,0.37
3740,3653,0,1110,1125,0.38
3740,3653,0,1125,1140,0.39
3740,3653,0,1140,1155,0.36
3742,3741,0,975,990,0.17
3742,3741,0,990,1005,0.17
3742,3741,0,1005,1020,0.17
3742,3741,0,1020,1035,0.17
3742,3741,0,1035,1050,0.17
3742,3741,0,1050,1065,0.16
3742,3741,0,1065,1080,0.17
3742,3741,0,1080,1095,0.17
3742,3741,0,1095,1110,0.17
3742,3741,0,1110,1125,0.17
3742,3741,0,1125,1140,0.17
3744,3660,0,1050,1065,0.44
3765,4093,0,960,975,0.15
3765,4093,0,975,990,0.17
3765,4093,0,990,1005,0.21
3765,4093,0,1005,1020,0.26
3765,4093,0,1020,1035,0.32
3765,4093,0,1035,1050,0.36
3765,4093,0,1050,1065,0.29
3765,4093,0,1065,1080,0.30
3765,4093,0,1080,1095,0.28
3765,4093,0,1095,1110,0.35
3765,4093,0,1110,1125,0.33
3765,4093,0,1125,1140,0.19
3765,4093,0,1140,1155,0.18
3773,3727,0,960,975,0.55
3773,3727,0,975,990,0.55
3773,3727,0,990,1005,0.58
3773,3727,0,1005,1020,0.58
3773,3727,0,1020,1035,0.56
3773,3727,0,1035,1050,0.57
3773,3727,0,1050,1065,0.56
3773,3727,0,1065,1080,0.56
3773,3727,0,1080,1095,0.56
3773,3727,0,1095,1110,0.59
3773,3727,0,1110,1125,0.56
3773,3727,0,1125,1140,0.55
3773,3727,0,1140,1155,0.55
3778,6453,0,975,990,0.55
3778,6453,0,990,1005,0.55
3778,6453,0,1005,1020,0.55
3778,6453,0,1020,1035,0.55
3778,6453,0,1035,1050,0.55
3778,6453,0,1050,1065,0.55
3778,6453,0,1065,1080,0.55
3778,6453,0,1080,1095,0.55
3778,6453,0,1095,1110,0.55
3778,6453,0,1110,1125,0.55
3778,6453,0,1125,1140,0.55
3788,4070,0,960,975,0.64
3788,4070,0,975,990,0.67
3788,4070,0,990,1005,0.68
3788,4070,0,1005,1020,0.68
3788,4070,0,1020,1035,0.68
3788,4070,0,1035,1050,0.68
3788,4070,0,1050,1065,0.68
3788,4070,0,1065,1080,0.68
3788,4070,0,1080,1095,0.67
3788,4070,0,1095,1110,0.68
3788,4070,0,1110,1125,0.67
3788,4070,0,1125,1140,0.68
3788,4070,0,1140,1155,0.67
3788,4070,0,1155,1170,0.64
3788,4070,0,1185,1200,0.64
3789,3788,0,975,990,0.42
3789,3788,0,990,1005,0.42
3789,3788,0,1005,1020,0.50
3789,3788,0,1020,1035,0.44
3789,3788,0,1035,1050,0.42
3789,3788,0,1050,1065,0.44
3789,3788,0,1065,1080,0.42
3789,3788,0,1080,1095,0.44
3789,3788,0,1095,1110,0.43
3789,3788,0,1110,1125,0.46
3789,3788,0,1125,1140,0.45
3789,3788,0,1140,1155,0.41
3792,3805,0,1005,1020,0.33
3792,3805,0,1050,1065,0.33
3792,3805,0,1080,1095,0.33
3792,3805,0,1095,1110,0.33
3792,3805,0,1110,1125,0.34
3792,3805,0,1125,1140,0.33
3792,3805,0,1140,1155,0.34
3804,3765,0,990,1005,0.36
3804,3765,0,1005,1020,0.53
3804,3765,0,1020,1035,0.66
3804,3765,0,1035,1050,1.18
3804,3765,0,1050,1065,0.63
3804,3765,0,1065,1080,0.76
3804,3765,0,1080,1095,0.84
3804,3765,0,1095,1110,1.30
3804,3765,0,1110,1125,0.31
3804,3765,0,1125,1140,0.31
3804,3765,0,1140,1155,0.24
3834,3695,0,975,990,0.28
3834,3695,0,1005,1020,0.27
3834,3695,0,1020,1035,0.28
3834,3695,0,1035,1050,0.27
3834,3695,0,1065,1080,0.27
3834,3695,0,1080,1095,0.27
3834,3695,0,1095,1110,0.27
3834,3695,0,1110,1125,0.27
3834,3695,0,1140,1155,0.27
3846,3852,0,1095,1110,0.24
3846,3852,0,1110,1125,0.24
3852,4135,0,975,990,0.36
3852,4135,0,990,1005,0.35
3852,4135,0,1005,1020,0.35
3852,4135,0,1020,1035,0.36
3852,4135,0,1035,1050,0.35
3852,4135,0,1050,1065,0.35
3852,4135,0,1065,1080,0.35
3852,4135,0,1080,1095,0.35
3852,4135,0,1095,1110,0.35
3852,4135,0,1110,1125,0.36
3852,4135,0,1125,1140,0.35
3852,4135,0,1140,1155,0.35
3874,3912,0,975,990,0.17
3874,3912,0,990,1005,0.18
3874,3912,0,1005,1020,0.18
3874,3912,0,1020,1035,0.18
3874,3912,0,1035,1050,0.18
3874,3912,0,1050,1065,0.19
3874,3912,0,1065,1080,0.19
3874,3912,0,1080,1095,0.18
3874,3912,0,1095,1110,0.18
3874,3912,0,1110,1125,0.19
3874,3912,0,1125,1140,0.18
3874,3912,0,1140,1155,0.18
3893,4101,0,990,1005,0.25
3893,4101,0,1005,1020,0.24
3893,4101,0,1020,1035,0.27
3893,4101,0,1035,1050,0.27
3893,4101,0,1050,1065,0.24
3893,4101,0,1065,1080,0.26
3893,4101,0,1080,1095,0.25
3893,4101,0,1095,1110,0.25
3893,4101,0,1110,1125,0.25
3893,4101,0,1125,1140,0.26
3893,4101,0,1140,1155,0.24
3932,4133,0,990,1005,0.39
3932,4133,0,1005,1020,0.39
3932,4133,0,1020,1035,0.40
3932,4133,0,1035,1050,0.40
3932,4133,0,1050,1065,0.40
3932,4133,0,1080,1095,0.39
3932,4133,0,1095,1110,0.40
3932,4133,0,1110,1125,0.40
3932,4133,0,1125,1140,0.39
3932,4133,0,1140,1155,0.39
3932,4133,0,1155,1170,0.39
3933,3935,0,975,990,0.34
3933,3935,0,990,1005,0.35
3933,3935,0,1005,1020,0.36
3933,3935,0,1020,1035,0.36
3933,3935,0,1035,1050,0.36
3933,3935,0,1050,1065,0.36
3933,3935,0,1065,1080,0.37
3933,3935,0,1080,1095,0.37
3933,3935,0,1095,1110,0.36
3933,3935,0,1110,1125,0.36
3933,3935,0,1125,1140,0.36
3933,3935,0,1140,1155,0.35
3935,3936,0,975,990,0.17
3935,3936,0,990,1005,0.17
3935,3936,0,1005,1020,0.18
3935,3936,0,1020,1035,0.17
3935,3936,0,1035,1050,0.18
3935,3936,0,1050,1065,0.18
3935,3936,0,1065,1080,0.18
3935,3936,0,1080,1095,0.18
3935,3936,0,1095,1110,0.18
3935,3936,0,1110,1125,0.18
3935,3936,0,1125,1140,0.17
3935,3936,0,1140,1155,0.17
3936,3874,0,975,990,0.55
3936,3874,0,990,1005,0.55
3936,3874,0,1005,1020,0.56
3936,3874,0,1020,1035,0.55
3936,3874,0,1035,1050,0.56
3936,3874,0,1050,1065,0.56
3936,3874,0,1065,1080,0.56
3936,3874,0,1080,1095,0.56
3936,3874,0,1095,1110,0.56
3936,3874,0,1110,1125,0.56
3936,3874,0,1125,1140,0.56
3936,3874,0,1140,1155,0.55
3969,4007,0,990,1005,0.15
3969,4007,0,1005,1020,0.15
3969,4007,0,1020,1035,0.15
3969,4007,0,1035,1050,0.15
3969,4007,0,1065,1080,0.15
3969,4007,0,1080,1095,0.15
3969,4007,0,1095,1110,0.15
3969,4007,0,1110,1125,0.15
3969,4007,0,1125,1140,0.15
3969,4007,0,1140,1155,0.15
4041,4040,0,960,975,0.75
4041,4040,0,975,990,0.76
4041,4040,0,990,1005,0.76
4041,4040,0,1005,1020,0.75
4041,4040,0,1020,1035,0.76
4041,4040,0,1035,1050,0.76
4041,4040,0,1050,1065,0.76
4041,4040,0,1065,1080,0.76
4041,4040,0,1080,1095,0.76
4041,4040,0,1095,1110,0.76
4041,4040,0,1110,1125,0.76
4041,4040,0,1125,1140,0.76
4041,4040,0,1140,1155,0.76
4042,4041,0,975,990,0.55
4042,4041,0,990,1005,0.55
4042,4041,0,1005,1020,0.55
4042,4041,0,1020,1035,0.56
4042,4041,0,1035,1050,0.55
4042,4041,0,1050,1065,0.55
4042,4041,0,1065,1080,0.55
4042,4041,0,1080,1095,0.55
4042,4041,0,1095,1110,0.54
4042,4041,0,1110,1125,0.55
4042,4041,0,1125,1140,0.55
4042,4041,0,1140,1155,0.54
4043,4138,0,975,990,0.43
4043,4138,0,990,1005,0.44
4043,4138,0,1050,1065,0.43
4043,4138,0,1080,1095,0.44
4047,4043,0,990,1005,0.36
4047,4043,0,1005,1020,0.37
4047,4043,0,1020,1035,0.37
4047,4043,0,1035,1050,0.38
4047,4043,0,1050,1065,0.38
4047,4043,0,1065,1080,0.38
4047,4043,0,1080,1095,0.37
4047,4043,0,1095,1110,0.38
4047,4043,0,1110,1125,0.38
4047,4043,0,1125,1140,0.38
4047,4043,0,1140,1155,0.37
4069,3787,0,975,990,0.66
4069,3787,0,990,1005,0.65
4069,3787,0,1005,1020,0.65
4069,3787,0,1125,1140,0.65
4069,3787,0,1140,1155,0.65
4069,3787,0,1155,1170,0.64
4070,4088,0,1005,1020,0.40
4070,4088,0,1020,1035,0.40
4070,4088,0,1050,1065,0.40
4070,4088,0,1080,1095,0.41
4070,4088,0,1095,1110,0.41
4070,4088,0,1110,1125,0.42
4070,4088,0,1125,1140,0.42
4070,4088,0,1140,1155,0.41
4087,4069,0,975,990,0.38
4087,4069,0,990,1005,0.55
4087,4069,0,1005,1020,0.57
4087,4069,0,1020,1035,0.61
4087,4069,0,1035,1050,0.61
4087,4069,0,1050,1065,0.63
4087,4069,0,1065,1080,0.59
4087,4069,0,1080,1095,0.61
4087,4069,0,1095,1110,0.65
4087,4069,0,1110,1125,0.64
4087,4069,0,1125,1140,0.56
4087,4069,0,1140,1155,0.42
4093,4087,0,990,1005,0.37
4093,4087,0,1005,1020,0.42
4093,4087,0,1020,1035,0.57
4093,4087,0,1035,1050,0.61
4093,4087,0,1050,1065,0.53
4093,4087,0,1065,1080,0.50
4093,4087,0,1080,1095,0.48
4093,4087,0,1095,1110,0.61
4093,4087,0,1110,1125,0.57
4093,4087,0,1125,1140,0.32
4093,4087,0,1140,1155,0.29
4098,4103,0,975,990,0.74
4098,4103,0,990,1005,0.75
4098,4103,0,1005,1020,0.75
4098,4103,0,1020,1035,0.75
4098,4103,0,1035,1050,0.76
4098,4103,0,1050,1065,0.76
4098,4103,0,1065,1080,0.76
4098,4103,0,1080,1095,0.76
4098,4103,0,1095,1110,0.76
4098,4103,0,1110,1125,0.75
4098,4103,0,1125,1140,0.75
4098,4103,0,1140,1155,0.75
4101,4398,0,960,975,0.65
4101,4398,0,975,990,0.66
4101,4398,0,990,1005,0.67
4101,4398,0,1005,1020,0.66
4101,4398,0,1020,1035,0.67
4101,4398,0,1035,1050,0.68
4101,4398,0,1050,1065,0.70
4101,4398,0,1065,1080,0.67
4101,4398,0,1080,1095,0.68
4101,4398,0,1095,1110,0.78
4101,4398,0,1110,1125,0.85
4101,4398,0,1125,1140,0.67
4101,4398,0,1140,1155,0.66
4104,4126,0,1020,1035,0.13
4104,4126,0,1035,1050,0.13
4104,4126,0,1050,1065,0.13
4104,4126,0,1065,1080,0.13
4104,4126,0,1080,1095,0.13
4104,4126,0,1095,1110,0.13
4104,4126,0,1110,1125,0.13
4104,4126,0,1125,1140,0.14
4104,4126,0,1140,1155,0.13
4117,4391,0,975,990,1.86
4117,4391,0,990,1005,1.86
4117,4391,0,1005,1020,1.86
4117,4391,0,1020,1035,1.86
4117,4391,0,1035,1050,1.86
4117,4391,0,1050,1065,1.86
4117,4391,0,1065,1080,1.86
4117,4391,0,1080,1095,1.86
4117,4391,0,1095,1110,1.86
4117,4391,0,1110,1125,1.86
4117,4391,0,1125,1140,1.86
4117,4391,0,1140,1155,1.85
4118,4123,0,975,990,0.75
4118,4123,0,990,1005,0.77
4118,4123,0,1005,1020,0.76
4118,4123,0,1020,1035,0.76
4118,4123,0,1035,1050,0.78
4118,4123,0,1050,1065,0.77
4118,4123,0,1065,1080,0.78
4118,4123,0,1080,1095,0.77
4118,4123,0,1095,1110,0.77
4118,4123,0,1110,1125,0.77
4118,4123,0,1125,1140,0.77
4118,4123,0,1140,1155,0.76
4119,4115,0,1020,1035,0.13
4119,4115,0,1035,1050,0.13
4119,4115,0,1050,1065,0.13
4119,4115,0,1065,1080,0.13
4119,4115,0,1080,1095,0.13
4119,4115,0,1095,1110,0.13
4119,4115,0,1110,1125,0.13
4119,4115,0,1125,1140,0.13
4119,4115,0,1140,1155,0.13
4122,4146,0,960,975,0.46
4126,4119,0,960,975,0.73
4126,4119,0,975,990,0.74
4126,4119,0,990,1005,0.75
4126,4119,0,1005,1020,0.75
4126,4119,0,1020,1035,0.75
4126,4119,0,1035,1050,0.75
4126,4119,0,1050,1065,0.76
4126,4119,0,1065,1080,0.75
4126,4119,0,1080,1095,0.76
4126,4119,0,1095,1110,0.76
4126,4119,0,1110,1125,0.76
4126,4119,0,1125,1140,0.76
4126,4119,0,1140,1155,0.75
4127,4100,0,975,990,0.17
4127,4100,0,990,1005,0.18
4127,4100,0,1005,1020,0.18
4127,4100,0,1020,1035,0.18
4127,4100,0,1035,1050,0.18
4127,4100,0,1050,1065,0.18
4127,4100,0,1065,1080,0.19
4127,4100,0,1080,1095,0.18
4127,4100,0,1095,1110,0.18
4127,4100,0,1110,1125,0.18
4127,4100,0,1125,1140,0.18
4127,4100,0,1140,1155,0.18
4131,4104,0,975,990,0.36
4131,4104,0,990,1005,0.37
4131,4104,0,1005,1020,0.36
4131,4104,0,1020,1035,0.36
4131,4104,0,1035,1050,0.37
4131,4104,0,1050,1065,0.37
4131,4104,0,1065,1080,0.37
4131,4104,0,1080,1095,0.37
4131,4104,0,1095,1110,0.37
4131,4104,0,1110,1125,0.37
4131,4104,0,1125,1140,0.37
4131,4104,0,1140,1155,0.36
4132,4156,0,975,990,0.16
4132,4156,0,990,1005,0.17
4132,4156,0,1005,1020,0.17
4132,4156,0,1020,1035,0.17
4132,4156,0,1035,1050,0.17
4132,4156,0,1050,1065,0.17
4132,4156,0,1065,1080,0.16
4132,4156,0,1080,1095,0.17
4132,4156,0,1095,1110,0.17
4132,4156,0,1110,1125,0.17
4132,4156,0,1125,1140,0.17
4132,4156,0,1140,1155,0.16
4133,4157,0,960,975,0.36
4133,4157,0,975,990,0.36
4133,4157,0,990,1005,0.37
4133,4157,0,1005,1020,0.37
4133,4157,0,1020,1035,0.38
4133,4157,0,1035,1050,0.37
4133,4157,0,1050,1065,0.37
4133,4157,0,1065,1080,0.37
4133,4157,0,1080,1095,0.38
4133,4157,0,1095,1110,0.38
4133,4157,0,1110,1125,0.37
4133,4157,0,1125,1140,0.37
4133,4157,0,1140,1155,0.36
4134,3933,0,975,990,0.56
4134,3933,0,990,1005,0.56
4134,3933,0,1005,1020,0.56
4134,3933,0,1020,1035,0.57
4134,3933,0,1035,1050,0.57
4134,3933,0,1050,1065,0.57
4134,3933,0,1065,1080,0.57
4134,3933,0,1080,1095,0.57
4134,3933,0,1095,1110,0.57
4134,3933,0,1110,1125,0.57
4134,3933,0,1125,1140,0.57
4134,3933,0,1140,1155,0.56
4138,4122,0,990,1005,1.18
4138,4122,0,1005,1020,1.18
4138,4122,0,1020,1035,1.19
4138,4122,0,1035,1050,1.20
4138,4122,0,1050,1065,1.20
4138,4122,0,1065,1080,1.19
4138,4122,0,1080,1095,1.20
4138,4122,0,1095,1110,1.19
4138,4122,0,1110,1125,1.20
4138,4122,0,1125,1140,1.20
4138,4122,0,1140,1155,1.19
4143,4042,0,990,1005,1.16
4143,4042,0,1020,1035,1.17
4143,4042,0,1035,1050,1.16
4143,4042,0,1050,1065,1.16
4143,4042,0,1065,1080,1.16
4143,4042,0,1095,1110,1.16
4143,4042,0,1110,1125,1.17
4143,4042,0,1140,1155,1.16
4145,4143,0,975,990,0.63
4145,4143,0,990,1005,0.64
4145,4143,0,1005,1020,0.64
4145,4143,0,1020,1035,0.64
4145,4143,0,1035,1050,0.64
4145,4143,0,1050,1065,0.64
4145,4143,0,1065,1080,0.64
4145,4143,0,1080,1095,0.63
4145,4143,0,1095,1110,0.64
4145,4143,0,1110,1125,0.65
4145,4143,0,1125,1140,0.64
4145,4143,0,1140,1155,0.63
4146,3844,0,990,1005,0.64
4146,3844,0,1125,1140,0.64
4148,4145,0,1005,1020,0.29
4148,4145,0,1035,1050,0.30
4148,4145,0,1065,1080,0.29
4148,4145,0,1095,1110,0.30
4148,4145,0,1110,1125,0.30
4156,4134,0,1020,1035,0.37
4156,4134,0,1035,1050,0.38
4156,4134,0,1050,1065,0.38
4156,4134,0,1065,1080,0.37
4156,4134,0,1080,1095,0.37
4156,4134,0,1095,1110,0.38
4156,4134,0,1110,1125,0.38
4157,4131,0,1005,1020,0.32
4157,4131,0,1020,1035,0.32
4157,4131,0,1035,1050,0.32
4157,4131,0,1050,1065,0.32
4157,4131,0,1065,1080,0.33
4157,4131,0,1080,1095,0.32
4157,4131,0,1095,1110,0.32
4157,4131,0,1110,1125,0.32
4157,4131,0,1125,1140,0.33
4157,4131,0,1140,1155,0.32
4246,4336,0,1020,1035,0.12
4246,4336,0,1035,1050,0.12
4246,4336,0,1050,1065,0.12
4246,4336,0,1065,1080,0.12
4246,4336,0,1110,1125,0.13
4246,4336,0,1125,1140,0.11
4258,4260,0,960,975,1.32
4258,4260,0,1080,1095,1.32
4260,4268,0,1020,1035,0.54
4260,4268,0,1035,1050,0.54
4260,4268,0,1050,1065,0.54
4260,4268,0,1080,1095,0.54
4260,4268,0,1095,1110,0.54
4260,4268,0,1125,1140,0.54
4272,3856,0,975,990,0.16
4272,3856,0,990,1005,0.16
4272,3856,0,1035,1050,0.16
4272,3856,0,1080,1095,0.16
4272,3856,0,1095,1110,0.16
4272,3856,0,1125,1140,0.16
4273,4261,0,990,1005,0.53
4273,4261,0,1005,1020,0.53
4273,4261,0,1020,1035,0.53
4273,4261,0,1035,1050,0.53
4273,4261,0,1050,1065,0.53
4273,4261,0,1065,1080,0.53
4273,4261,0,1080,1095,0.53
4273,4261,0,1095,1110,0.53
4273,4261,0,1110,1125,0.53
4273,4261,0,1125,1140,0.53
4273,4261,0,1140,1155,0.53
4336,4331,0,975,990,0.45
4336,4331,0,990,1005,0.47
4336,4331,0,1005,1020,0.47
4336,4331,0,1020,1035,0.46
4336,4331,0,1035,1050,0.47
4336,4331,0,1050,1065,0.46
4336,4331,0,1065,1080,0.47
4336,4331,0,1080,1095,0.46
4336,4331,0,1095,1110,0.46
4336,4331,0,1110,1125,0.47
4336,4331,0,1125,1140,0.47
4336,4331,0,1140,1155,0.46
4336,4331,0,1155,1170,0.44
4339,4709,0,975,990,1.85
4339,4709,0,990,1005,1.85
4339,4709,0,1005,1020,1.85
4339,4709,0,1020,1035,1.86
4339,4709,0,1035,1050,1.85
4339,4709,0,1050,1065,1.86
4339,4709,0,1065,1080,1.86
4339,4709,0,1080,1095,1.86
4339,4709,0,1095,1110,1.86
4339,4709,0,1110,1125,1.85
4339,4709,0,1125,1140,1.86
4339,4709,0,1140,1155,1.85
4351,4352,0,1095,1110,0.43
4364,4372,0,1005,1020,1.05
4364,4372,0,1020,1035,1.04
4364,4372,0,1050,1065,1.04
4364,4372,0,1065,1080,1.05
4364,4372,0,1080,1095,1.05
4364,4372,0,1095,1110,1.06
4364,4372,0,1110,1125,1.04
4364,4372,0,1125,1140,1.04
4364,4372,0,1140,1155,1.04
4370,4390,0,990,1005,0.53
4370,4390,0,1005,1020,0.53
4370,4390,0,1020,1035,0.53
4370,4390,0,1035,1050,0.53
4370,4390,0,1080,1095,0.53
4370,4390,0,1095,1110,0.53
4370,4390,0,1125,1140,0.53
4370,4390,0,1140,1155,0.53
4378,4354,0,1035,1050,0.90
4378,4354,0,1050,1065,0.91
4378,4354,0,1065,1080,0.90
4378,4354,0,1080,1095,0.90
4378,4354,0,1110,1125,0.91
4378,4354,0,1125,1140,0.91
4390,4429,0,1005,1020,0.85
4390,4429,0,1140,1155,0.85
4391,4397,0,990,1005,0.26
4391,4397,0,1005,1020,0.26
4391,4397,0,1020,1035,0.27
4391,4397,0,1035,1050,0.26
4391,4397,0,1050,1065,0.26
4391,4397,0,1065,1080,0.26
4391,4397,0,1080,1095,0.26
4391,4397,0,1095,1110,0.26
4391,4397,0,1110,1125,0.26
4391,4397,0,1125,1140,0.26
4391,4397,0,1140,1155,0.26
4393,4118,0,975,990,1.64
4393,4118,0,990,1005,1.65
4393,4118,0,1005,1020,1.64
4393,4118,0,1020,1035,1.65
4393,4118,0,1035,1050,1.65
4393,4118,0,1050,1065,1.65
4393,4118,0,1065,1080,1.65
4393,4118,0,1080,1095,1.65
4393,4118,0,1095,1110,1.65
4393,4118,0,1110,1125,1.65
4393,4118,0,1125,1140,1.65
4393,4118,0,1140,1155,1.64
4396,4416,0,990,1005,1.28
4396,4416,0,1020,1035,1.29
4396,4416,0,1035,1050,1.29
4396,4416,0,1050,1065,1.29
4396,4416,0,1065,1080,1.29
4396,4416,0,1080,1095,1.29
4396,4416,0,1095,1110,1.30
4396,4416,0,1110,1125,1.29
4396,4416,0,1125,1140,1.30
4396,4416,0,1140,1155,1.28
4397,4396,0,975,990,0.24
4397,4396,0,990,1005,0.26
4397,4396,0,1005,1020,0.26
4397,4396,0,1020,1035,0.26
4397,4396,0,1035,1050,0.26
4397,4396,0,1050,1065,0.25
4397,4396,0,1065,1080,0.26
4397,4396,0,1080,1095,0.26
4397,4396,0,1095,1110,0.26
4397,4396,0,1110,1125,0.26
4397,4396,0,1125,1140,0.26
4397,4396,0,1140,1155,0.25
4398,4246,0,990,1005,0.13
4398,4246,0,1005,1020,0.14
4398,4246,0,1020,1035,0.21
4398,4246,0,1035,1050,0.20
4398,4246,0,1050,1065,0.24
4398,4246,0,1065,1080,0.24
4398,4246,0,1080,1095,0.18
4398,4246,0,1095,1110,0.28
4398,4246,0,1110,1125,0.34
4398,4246,0,1125,1140,0.20
4398,4246,0,1140,1155,0.15
4405,4420,0,1065,1080,0.19
4408,4393,0,1035,1050,0.54
4408,4393,0,1110,1125,0.54
4408,4393,0,1125,1140,0.54
4408,4393,0,1140,1155,0.53
4409,4408,0,1035,1050,1.49
4409,4408,0,1050,1065,1.49
4409,4408,0,1065,1080,1.49
4409,4408,0,1080,1095,1.49
4409,4408,0,1095,1110,1.49
4409,4408,0,1110,1125,1.49
4409,4408,0,1125,1140,1.49
4409,4408,0,1140,1155,1.49
4416,4442,0,975,990,1.14
4416,4442,0,990,1005,1.17
4416,4442,0,1005,1020,1.20
4416,4442,0,1020,1035,1.29
4416,4442,0,1035,1050,1.40
4416,4442,0,1050,1065,1.27
4416,4442,0,1065,1080,1.26
4416,4442,0,1080,1095,2.28
4416,4442,0,1095,1110,1.62
4416,4442,0,1110,1125,1.24
4416,4442,0,1125,1140,1.33
4416,4442,0,1140,1155,1.20
4416,4442,0,1155,1170,1.14
4422,4438,0,1020,1035,0.16
4422,4438,0,1095,1110,0.16
4422,4438,0,1110,1125,0.16
4422,4438,0,1125,1140,0.16
4425,4420,0,1140,1155,0.27
4439,4428,0,1020,1035,0.27
4439,4428,0,1035,1050,0.27
4439,4428,0,1095,1110,0.27
4439,4428,0,1125,1140,0.27
4440,4425,0,990,1005,0.38
4440,4425,0,1005,1020,0.39
4440,4425,0,1020,1035,0.38
4440,4425,0,1035,1050,0.39
4440,4425,0,1050,1065,0.38
4440,4425,0,1065,1080,0.39
4440,4425,0,1080,1095,0.39
4440,4425,0,1095,1110,0.39
4440,4425,0,1110,1125,0.39
4440,4425,0,1125,1140,0.39
4440,4425,0,1140,1155,0.38
4442,4469,0,1020,1035,1.13
4442,4469,0,1050,1065,1.14
4442,4469,0,1065,1080,1.13
4442,4469,0,1110,1125,1.14
4442,4469,0,1125,1140,1.13
4442,4469,0,1140,1155,1.14
4442,4469,0,1155,1170,1.13
4469,4476,0,975,990,2.74
4469,4476,0,990,1005,2.75
4469,4476,0,1005,1020,2.75
4469,4476,0,1020,1035,2.75
4469,4476,0,1035,1050,2.74
4469,4476,0,1050,1065,2.76
4469,4476,0,1065,1080,2.76
4469,4476,0,1110,1125,2.76
4469,4476,0,1125,1140,2.75
4469,4476,0,1140,1155,2.75
4469,4476,0,1155,1170,2.75
4475,4472,0,975,990,2.77
4475,4472,0,990,1005,2.81
4475,4472,0,1005,1020,2.82
4475,4472,0,1020,1035,2.80
4475,4472,0,1035,1050,2.80
4475,4472,0,1050,1065,2.82
4475,4472,0,1065,1080,2.79
4475,4472,0,1080,1095,2.78
4475,4472,0,1095,1110,2.77
4475,4472,0,1110,1125,2.78
4475,4472,0,1125,1140,2.79
4475,4472,0,1140,1155,2.77
4478,4873,0,975,990,1.65
4478,4873,0,990,1005,1.64
4478,4873,0,1005,1020,1.64
4478,4873,0,1020,1035,1.65
4478,4873,0,1035,1050,1.65
4478,4873,0,1065,1080,1.65
4478,4873,0,1080,1095,1.64
4478,4873,0,1110,1125,1.64
4478,4873,0,1125,1140,1.64
4478,4873,0,1140,1155,1.65
4478,4873,0,1170,1185,1.64
4480,4503,0,1035,1050,1.36
4480,4503,0,1080,1095,1.37
4480,4503,0,1095,1110,1.37
4480,4503,0,1110,1125,1.37
4480,4503,0,1125,1140,1.37
4480,4503,0,1140,1155,1.36
4483,4839,0,1050,1065,0.33
4483,4839,0,1065,1080,0.33
4483,4839,0,1110,1125,0.32
4483,4839,0,1125,1140,0.33
4483,4839,0,1140,1155,0.32
4486,4854,0,1065,1080,0.97
4486,4854,0,1080,1095,0.97
4486,4854,0,1110,1125,0.97
4486,4854,0,1125,1140,0.97
4490,4855,0,975,990,0.46
4490,4855,0,990,1005,0.46
4490,4855,0,1005,1020,0.46
4490,4855,0,1020,1035,0.47
4490,4855,0,1035,1050,0.47
4490,4855,0,1050,1065,0.47
4490,4855,0,1065,1080,0.48
4490,4855,0,1080,1095,0.47
4490,4855,0,1095,1110,0.49
4490,4855,0,1110,1125,0.48
4490,4855,0,1125,1140,0.47
4490,4855,0,1140,1155,0.47
4490,4855,0,1155,1170,0.46
4492,4501,0,990,1005,0.73
4501,4484,0,990,1005,0.28
4501,4484,0,1005,1020,0.27
4501,4484,0,1020,1035,0.28
4501,4484,0,1035,1050,0.28
4501,4484,0,1050,1065,0.28
4501,4484,0,1065,1080,0.28
4501,4484,0,1080,1095,0.28
4501,4484,0,1095,1110,0.28
4501,4484,0,1110,1125,0.27
4501,4484,0,1140,1155,0.27
4502,4508,0,1095,1110,0.56
4506,4508,0,1020,1035,0.34
4506,4508,0,1035,1050,0.34
4506,4508,0,1050,1065,0.36
4506,4508,0,1065,1080,0.35
4506,4508,0,1080,1095,0.35
4506,4508,0,1095,1110,0.33
4506,4508,0,1110,1125,0.36
4506,4508,0,1125,1140,0.36
4506,4508,0,1140,1155,0.34
4506,4508,0,1155,1170,0.33
4510,4504,0,960,975,0.36
4510,4504,0,975,990,0.37
4510,4504,0,990,1005,0.37
4510,4504,0,1005,1020,0.37
4510,4504,0,1020,1035,0.37
4510,4504,0,1035,1050,0.36
4510,4504,0,1050,1065,0.36
4510,4504,0,1065,1080,0.37
